"dim_customers_key";"customer_id";"first_name";"last_name";"email";"active";"create_date";"address";"district";"city";"country";"postal_code";"phone"
1010;411;"NORMAN";"CURRIER";"NORMAN.CURRIER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1445 Carmen Parkway";"West Java";"Cianjur";"Indonesia";"70809";"598912394463"
1011;412;"ALLEN";"BUTTERFIELD";"ALLEN.BUTTERFIELD@sakilacustomer.org";1;"2006-02-14 22:04:37";"791 Salinas Street";"Punjab";"Hoshiarpur";"India";"40509";"129953030512"
1012;413;"MARVIN";"YEE";"MARVIN.YEE@sakilacustomer.org";1;"2006-02-14 22:04:37";"126 Acua Parkway";"West Bengali";"Berhampore (Baharampur)";"India";"58888";"480039662421"
1013;414;"VINCENT";"RALSTON";"VINCENT.RALSTON@sakilacustomer.org";1;"2006-02-14 22:04:37";"397 Sunnyvale Avenue";"Guanajuato";"Allende";"Mexico";"55566";"680851640676"
1014;415;"GLENN";"PULLEN";"GLENN.PULLEN@sakilacustomer.org";1;"2006-02-14 22:04:37";"992 Klerksdorp Loop";"Utrecht";"Amersfoort";"Netherlands";"33711";"855290087237"
1015;416;"JEFFERY";"PINSON";"JEFFERY.PINSON@sakilacustomer.org";1;"2006-02-14 22:04:37";"966 Arecibo Loop";"Sind";"Dadu";"Pakistan";"94018";"15273765306"
1016;417;"TRAVIS";"ESTEP";"TRAVIS.ESTEP@sakilacustomer.org";1;"2006-02-14 22:04:37";"289 Santo Andr Manor";"al-Sharqiya";"al-Qatif";"Saudi Arabia";"72410";"214976066017"
1017;418;"JEFF";"EAST";"JEFF.EAST@sakilacustomer.org";1;"2006-02-14 22:04:37";"437 Chungho Drive";"Puerto Plata";"San Felipe de Puerto Plata";"Dominican Republic";"59489";"491271355190"
1018;419;"CHAD";"CARBONE";"CHAD.CARBONE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1948 Bayugan Parkway";"Bihar";"Katihar";"India";"60622";"987306329957"
1019;420;"JACOB";"LANCE";"JACOB.LANCE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1866 al-Qatif Avenue";"California";"El Monte";"United States";"89420";"546793516940"
1020;421;"LEE";"HAWKS";"LEE.HAWKS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1661 Abha Drive";"Tamil Nadu";"Pudukkottai";"India";"14400";"270456873752"
1021;422;"MELVIN";"ELLINGTON";"MELVIN.ELLINGTON@sakilacustomer.org";1;"2006-02-14 22:04:37";"1557 Cape Coral Parkway";"Hubei";"Laohekou";"China";"46875";"368284120423"
1022;423;"ALFRED";"CASILLAS";"ALFRED.CASILLAS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1727 Matamoros Place";"Sawhaj";"Sawhaj";"Egypt";"78813";"129673677866"
1023;424;"KYLE";"SPURLOCK";"KYLE.SPURLOCK@sakilacustomer.org";1;"2006-02-14 22:04:37";"1269 Botosani Manor";"Guangdong";"Shanwei";"China";"47394";"736517327853"
1024;425;"FRANCIS";"SIKES";"FRANCIS.SIKES@sakilacustomer.org";1;"2006-02-14 22:04:37";"355 Vitria de Santo Anto Way";"Oaxaca";"San Juan Bautista Tuxtepec";"Mexico";"81758";"548003849552"
1025;426;"BRADLEY";"MOTLEY";"BRADLEY.MOTLEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1596 Acua Parkway";"Jharkhand";"Purnea (Purnia)";"India";"70425";"157133457169"
1026;427;"JESUS";"MCCARTNEY";"JESUS.MCCARTNEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"259 Ipoh Drive";"So Paulo";"Guaruj";"Brazil";"64964";"419009857119"
1027;428;"HERBERT";"KRUGER";"HERBERT.KRUGER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1823 Hoshiarpur Lane";"Komi";"Syktyvkar";"Russian Federation";"33191";"307133768620"
1028;429;"FREDERICK";"ISBELL";"FREDERICK.ISBELL@sakilacustomer.org";1;"2006-02-14 22:04:37";"1404 Taguig Drive";"Okayama";"Tsuyama";"Japan";"87212";"572068624538"
1029;430;"RAY";"HOULE";"RAY.HOULE@sakilacustomer.org";1;"2006-02-14 22:04:37";"740 Udaipur Lane";"Nizni Novgorod";"Dzerzinsk";"Russian Federation";"33505";"497288595103"
1030;431;"JOEL";"FRANCISCO";"JOEL.FRANCISCO@sakilacustomer.org";1;"2006-02-14 22:04:37";"287 Cuautla Boulevard";"Chuquisaca";"Sucre";"Bolivia";"72736";"82619513349"
1031;432;"EDWIN";"BURK";"EDWIN.BURK@sakilacustomer.org";1;"2006-02-14 22:04:37";"1766 Almirante Brown Street";"KwaZulu-Natal";"Newcastle";"South Africa";"63104";"617567598243"
1032;433;"DON";"BONE";"DON.BONE@sakilacustomer.org";1;"2006-02-14 22:04:37";"596 Huixquilucan Place";"Nampula";"Naala-Porto";"Mozambique";"65892";"342709348083"
1033;434;"EDDIE";"TOMLIN";"EDDIE.TOMLIN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1351 Aparecida de Goinia Parkway";"Northern Mindanao";"Ozamis";"Philippines";"41775";"959834530529"
1034;435;"RICKY";"SHELBY";"RICKY.SHELBY@sakilacustomer.org";1;"2006-02-14 22:04:37";"722 Bradford Lane";"Shandong";"Junan";"China";"90920";"746251338300"
1035;436;"TROY";"QUIGLEY";"TROY.QUIGLEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"983 Santa F Way";"British Colombia";"Vancouver";"Canada";"47472";"145720452260"
1036;437;"RANDALL";"NEUMANN";"RANDALL.NEUMANN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1245 Ibirit Way";"La Romana";"La Romana";"Dominican Republic";"40926";"331888642162"
1037;438;"BARRY";"LOVELACE";"BARRY.LOVELACE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1836 Korla Parkway";"Copperbelt";"Kitwe";"Zambia";"55405";"689681677428"
1038;439;"ALEXANDER";"FENNELL";"ALEXANDER.FENNELL@sakilacustomer.org";1;"2006-02-14 22:04:37";"231 Kaliningrad Place";"Lombardia";"Bergamo";"Italy";"57833";"575081026569"
1039;440;"BERNARD";"COLBY";"BERNARD.COLBY@sakilacustomer.org";1;"2006-02-14 22:04:37";"495 Bhimavaram Lane";"Maharashtra";"Dhule (Dhulia)";"India";"3";"82088937724"
1040;441;"MARIO";"CHEATHAM";"MARIO.CHEATHAM@sakilacustomer.org";1;"2006-02-14 22:04:37";"1924 Shimonoseki Drive";"Batna";"Batna";"Algeria";"52625";"406784385440"
1041;442;"LEROY";"BUSTAMANTE";"LEROY.BUSTAMANTE@sakilacustomer.org";1;"2006-02-14 22:04:37";"105 Dzerzinsk Manor";"Inner Mongolia";"Tongliao";"China";"48570";"240776414296"
1042;443;"FRANCISCO";"SKIDMORE";"FRANCISCO.SKIDMORE@sakilacustomer.org";1;"2006-02-14 22:04:37";"614 Denizli Parkway";"Rio Grande do Sul";"So Leopoldo";"Brazil";"29444";"876491807547"
1043;444;"MARCUS";"HIDALGO";"MARCUS.HIDALGO@sakilacustomer.org";1;"2006-02-14 22:04:37";"1289 Belm Boulevard";"Tartumaa";"Tartu";"Estonia";"88306";"237368926031"
1044;445;"MICHEAL";"FORMAN";"MICHEAL.FORMAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"203 Tambaram Street";"Buenos Aires";"Escobar";"Argentina";"73942";"411549550611"
1045;446;"THEODORE";"CULP";"THEODORE.CULP@sakilacustomer.org";0;"2006-02-14 22:04:37";"1704 Tambaram Manor";"West Bengali";"Uluberia";"India";"2834";"39463554936"
1046;447;"CLIFFORD";"BOWENS";"CLIFFORD.BOWENS@sakilacustomer.org";1;"2006-02-14 22:04:37";"207 Cuernavaca Loop";"Tatarstan";"Nabereznyje Telny";"Russian Federation";"52671";"782900030287"
1047;448;"MIGUEL";"BETANCOURT";"MIGUEL.BETANCOURT@sakilacustomer.org";1;"2006-02-14 22:04:37";"319 Springs Loop";"Baijeri";"Erlangen";"Germany";"99552";"72524459905"
1048;449;"OSCAR";"AQUINO";"OSCAR.AQUINO@sakilacustomer.org";1;"2006-02-14 22:04:37";"956 Nam Dinh Manor";"Kerman";"Sirjan";"Iran";"21872";"474047727727"
1049;450;"JAY";"ROBB";"JAY.ROBB@sakilacustomer.org";1;"2006-02-14 22:04:37";"1947 Paarl Way";"Central Java";"Surakarta";"Indonesia";"23636";"834061016202"
1050;451;"JIM";"REA";"JIM.REA@sakilacustomer.org";1;"2006-02-14 22:04:37";"814 Simferopol Loop";"Sinaloa";"El Fuerte";"Mexico";"48745";"524567129902"
1051;452;"TOM";"MILNER";"TOM.MILNER@sakilacustomer.org";1;"2006-02-14 22:04:37";"535 Ahmadnagar Manor";"Abu Dhabi";"Abu Dhabi";"United Arab Emirates";"41136";"985109775584"
1052;453;"CALVIN";"MARTEL";"CALVIN.MARTEL@sakilacustomer.org";1;"2006-02-14 22:04:37";"138 Caracas Boulevard";"Zulia";"Maracabo";"Venezuela";"16790";"974433019532"
1053;454;"ALEX";"GRESHAM";"ALEX.GRESHAM@sakilacustomer.org";1;"2006-02-14 22:04:37";"251 Florencia Drive";"Michoacn de Ocampo";"Uruapan";"Mexico";"16119";"118011831565"
1054;455;"JON";"WILES";"JON.WILES@sakilacustomer.org";1;"2006-02-14 22:04:37";"659 Gatineau Boulevard";"La Paz";"El Alto";"Bolivia";"28587";"205524798287"
1055;456;"RONNIE";"RICKETTS";"RONNIE.RICKETTS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1889 Valparai Way";"Ziguinchor";"Ziguinchor";"Senegal";"75559";"670370974122"
1056;457;"BILL";"GAVIN";"BILL.GAVIN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1485 Bratislava Place";"Illinois";"Rockford";"United States";"83183";"924663855568"
1057;458;"LLOYD";"DOWD";"LLOYD.DOWD@sakilacustomer.org";1;"2006-02-14 22:04:37";"935 Aden Boulevard";"Central Java";"Tegal";"Indonesia";"64709";"335052544020"
1058;459;"TOMMY";"COLLAZO";"TOMMY.COLLAZO@sakilacustomer.org";1;"2006-02-14 22:04:37";"76 Kermanshah Manor";"Esfahan";"Qomsheh";"Iran";"23343";"762361821578"
1059;460;"LEON";"BOSTIC";"LEON.BOSTIC@sakilacustomer.org";1;"2006-02-14 22:04:37";"734 Tanshui Avenue";"Caquet";"Florencia";"Colombia";"70664";"366776723320"
1060;461;"DEREK";"BLAKELY";"DEREK.BLAKELY@sakilacustomer.org";1;"2006-02-14 22:04:37";"118 Jaffna Loop";"Northern Mindanao";"Gingoog";"Philippines";"10447";"325526730021"
1061;462;"WARREN";"SHERROD";"WARREN.SHERROD@sakilacustomer.org";1;"2006-02-14 22:04:37";"1621 Tongliao Avenue";"Irkutsk";"Usolje-Sibirskoje";"Russian Federation";"22173";"209342540247"
1062;463;"DARRELL";"POWER";"DARRELL.POWER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1844 Usak Avenue";"Nova Scotia";"Halifax";"Canada";"84461";"164414772677"
1063;464;"JEROME";"KENYON";"JEROME.KENYON@sakilacustomer.org";1;"2006-02-14 22:04:37";"1872 Toulon Loop";"OHiggins";"Rancagua";"Chile";"7939";"928809465153"
1064;465;"FLOYD";"GANDY";"FLOYD.GANDY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1088 Ibirit Place";"Jalisco";"Zapopan";"Mexico";"88502";"49084281333"
1065;466;"LEO";"EBERT";"LEO.EBERT@sakilacustomer.org";1;"2006-02-14 22:04:37";"1322 Mosul Parkway";"Shandong";"Dongying";"China";"95400";"268053970382"
1066;467;"ALVIN";"DELOACH";"ALVIN.DELOACH@sakilacustomer.org";1;"2006-02-14 22:04:37";"1447 Chatsworth Place";"Chihuahua";"Cuauhtmoc";"Mexico";"41545";"769370126331"
1067;468;"TIM";"CARY";"TIM.CARY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1257 Guadalajara Street";"Karnataka";"Bijapur";"India";"33599";"195337700615"
1068;469;"WESLEY";"BULL";"WESLEY.BULL@sakilacustomer.org";1;"2006-02-14 22:04:37";"1469 Plock Lane";"Galicia";"Ourense (Orense)";"Spain";"95835";"622884741180"
1069;470;"GORDON";"ALLARD";"GORDON.ALLARD@sakilacustomer.org";1;"2006-02-14 22:04:37";"434 Ourense (Orense) Manor";"Hodeida";"Hodeida";"Yemen";"14122";"562370137426"
1070;471;"DEAN";"SAUER";"DEAN.SAUER@sakilacustomer.org";1;"2006-02-14 22:04:37";"270 Tambaram Parkway";"Gauteng";"Johannesburg";"South Africa";"9668";"248446668735"
1071;472;"GREG";"ROBINS";"GREG.ROBINS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1786 Salinas Place";"Nam Ha";"Nam Dinh";"Vietnam";"66546";"206060652238"
1072;473;"JORGE";"OLIVARES";"JORGE.OLIVARES@sakilacustomer.org";1;"2006-02-14 22:04:37";"1078 Stara Zagora Drive";"Aceh";"Lhokseumawe";"Indonesia";"69221";"932992626595"
1073;474;"DUSTIN";"GILLETTE";"DUSTIN.GILLETTE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1854 Okara Boulevard";"Drenthe";"Emmen";"Netherlands";"42123";"131912793873"
1074;475;"PEDRO";"CHESTNUT";"PEDRO.CHESTNUT@sakilacustomer.org";1;"2006-02-14 22:04:37";"421 Yaound Street";"Sumy";"ostka";"Ukraine";"11363";"726875628268"
1075;476;"DERRICK";"BOURQUE";"DERRICK.BOURQUE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1153 Allende Way";"Qubec";"Gatineau";"Canada";"20336";"856872225376"
1076;477;"DAN";"PAINE";"DAN.PAINE@sakilacustomer.org";1;"2006-02-14 22:04:37";"808 Naala-Porto Parkway";"England";"Stockport";"United Kingdom";"41060";"553452430707"
1077;478;"LEWIS";"LYMAN";"LEWIS.LYMAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"632 Usolje-Sibirskoje Parkway";"Ha Darom";"Ashqelon";"Israel";"73085";"667648979883"
1078;479;"ZACHARY";"HITE";"ZACHARY.HITE@sakilacustomer.org";1;"2006-02-14 22:04:37";"98 Pyongyang Boulevard";"Ohio";"Akron";"United States";"88749";"191958435142"
1079;480;"COREY";"HAUSER";"COREY.HAUSER@sakilacustomer.org";1;"2006-02-14 22:04:37";"984 Novoterkassk Loop";"Gaziantep";"Gaziantep";"Turkey";"28165";"435118527255"
1080;481;"HERMAN";"DEVORE";"HERMAN.DEVORE@sakilacustomer.org";1;"2006-02-14 22:04:37";"64 Korla Street";"Mwanza";"Mwanza";"Tanzania";"25145";"510383179153"
1081;482;"MAURICE";"CRAWLEY";"MAURICE.CRAWLEY@sakilacustomer.org";0;"2006-02-14 22:04:37";"1785 So Bernardo do Campo Street";"Veracruz";"Coatzacoalcos";"Mexico";"71182";"684529463244"
1082;483;"VERNON";"CHAPA";"VERNON.CHAPA@sakilacustomer.org";1;"2006-02-14 22:04:37";"698 Jelets Boulevard";"Denizli";"Denizli";"Turkey";"2596";"975185523021"
1083;484;"ROBERTO";"VU";"ROBERTO.VU@sakilacustomer.org";1;"2006-02-14 22:04:37";"1297 Alvorada Parkway";"Ningxia";"Yinchuan";"China";"11839";"508348602835"
1084;485;"CLYDE";"TOBIAS";"CLYDE.TOBIAS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1909 Dayton Avenue";"Guangdong";"Shaoguan";"China";"88513";"702955450528"
1085;486;"GLEN";"TALBERT";"GLEN.TALBERT@sakilacustomer.org";1;"2006-02-14 22:04:37";"1789 Saint-Denis Parkway";"Coahuila de Zaragoza";"Acua";"Mexico";"8268";"936806643983"
1086;487;"HECTOR";"POINDEXTER";"HECTOR.POINDEXTER@sakilacustomer.org";1;"2006-02-14 22:04:37";"185 Mannheim Lane";"Stavropol";"Pjatigorsk";"Russian Federation";"23661";"589377568313"
1087;488;"SHANE";"MILLARD";"SHANE.MILLARD@sakilacustomer.org";1;"2006-02-14 22:04:37";"184 Mandaluyong Street";"Baja California Sur";"La Paz";"Mexico";"94239";"488425406814"
1088;489;"RICARDO";"MEADOR";"RICARDO.MEADOR@sakilacustomer.org";1;"2006-02-14 22:04:37";"591 Sungai Petani Drive";"Okayama";"Okayama";"Japan";"46400";"37247325001"
1089;490;"SAM";"MCDUFFIE";"SAM.MCDUFFIE@sakilacustomer.org";1;"2006-02-14 22:04:37";"656 Matamoros Drive";"Boyac";"Sogamoso";"Colombia";"19489";"17305839123"
1090;491;"RICK";"MATTOX";"RICK.MATTOX@sakilacustomer.org";1;"2006-02-14 22:04:37";"775 ostka Drive";"al-Daqahliya";"Mit Ghamr";"Egypt";"22358";"171973024401"
1091;492;"LESTER";"KRAUS";"LESTER.KRAUS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1013 Tabuk Boulevard";"West Bengali";"Kanchrapara";"India";"96203";"158399646978"
1092;493;"BRENT";"HARKINS";"BRENT.HARKINS@sakilacustomer.org";1;"2006-02-14 22:04:37";"319 Plock Parkway";"Istanbul";"Sultanbeyli";"Turkey";"26101";"854259976812"
1093;494;"RAMON";"CHOATE";"RAMON.CHOATE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1954 Kowloon and New Kowloon Way";"Chimborazo";"Robamba";"Ecuador";"63667";"898559280434"
1094;495;"CHARLIE";"BESS";"CHARLIE.BESS@sakilacustomer.org";1;"2006-02-14 22:04:37";"362 Rajkot Lane";"Gansu";"Baiyin";"China";"98030";"962020153680"
1095;496;"TYLER";"WREN";"TYLER.WREN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1060 Tandil Lane";"Shandong";"Rizhao";"China";"72349";"211256301880"
1096;497;"GILBERT";"SLEDGE";"GILBERT.SLEDGE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1515 Korla Way";"England";"York";"United Kingdom";"57197";"959467760895"
1097;498;"GENE";"SANBORN";"GENE.SANBORN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1416 San Juan Bautista Tuxtepec Avenue";"Zufar";"Salala";"Oman";"50592";"144206758053"
1098;499;"MARC";"OUTLAW";"MARC.OUTLAW@sakilacustomer.org";1;"2006-02-14 22:04:37";"1 Valle de Santiago Avenue";"Apulia";"Brindisi";"Italy";"86208";"465897838272"
1099;500;"REGINALD";"KINDER";"REGINALD.KINDER@sakilacustomer.org";1;"2006-02-14 22:04:37";"519 Brescia Parkway";"East Java";"Madiun";"Indonesia";"69504";"793996678771"
1100;501;"RUBEN";"GEARY";"RUBEN.GEARY@sakilacustomer.org";1;"2006-02-14 22:04:37";"414 Mandaluyong Street";"Lubelskie";"Lublin";"Poland";"16370";"52709222667"
1101;502;"BRETT";"CORNWELL";"BRETT.CORNWELL@sakilacustomer.org";1;"2006-02-14 22:04:37";"1197 Sokoto Boulevard";"West Bengali";"Siliguri (Shiliguri)";"India";"87687";"868602816371"
1102;503;"ANGEL";"BARCLAY";"ANGEL.BARCLAY@sakilacustomer.org";1;"2006-02-14 22:04:37";"496 Celaya Drive";"Nagano";"Ueda";"Japan";"90797";"759586584889"
1103;504;"NATHANIEL";"ADAM";"NATHANIEL.ADAM@sakilacustomer.org";1;"2006-02-14 22:04:37";"786 Matsue Way";"Illinois";"Joliet";"United States";"37469";"111177206479"
1104;505;"RAFAEL";"ABNEY";"RAFAEL.ABNEY@sakilacustomer.org";1;"2006-02-14 22:04:37";"48 Maracabo Place";"Central Luzon";"Talavera";"Philippines";"1570";"82671830126"
1105;506;"LESLIE";"SEWARD";"LESLIE.SEWARD@sakilacustomer.org";1;"2006-02-14 22:04:37";"1152 al-Qatif Lane";"Kalimantan Barat";"Pontianak";"Indonesia";"44816";"131370665218"
1106;507;"EDGAR";"RHOADS";"EDGAR.RHOADS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1269 Ipoh Avenue";"Eskisehir";"Eskisehir";"Turkey";"54674";"402630109080"
1107;508;"MILTON";"HOWLAND";"MILTON.HOWLAND@sakilacustomer.org";1;"2006-02-14 22:04:37";"758 Korolev Parkway";"Andhra Pradesh";"Vijayawada";"India";"75474";"441628280920"
1108;509;"RAUL";"FORTIER";"RAUL.FORTIER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1747 Rustenburg Place";"Bihar";"Chapra";"India";"51369";"442673923363"
1109;510;"BEN";"EASTER";"BEN.EASTER@sakilacustomer.org";0;"2006-02-14 22:04:37";"886 Tonghae Place";"Volgograd";"Kamyin";"Russian Federation";"19450";"711928348157"
1110;511;"CHESTER";"BENNER";"CHESTER.BENNER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1574 Goinia Boulevard";"Heilongjiang";"Suihua";"China";"39529";"59634255214"
1111;512;"CECIL";"VINES";"CECIL.VINES@sakilacustomer.org";1;"2006-02-14 22:04:37";"548 Uruapan Street";"Ontario";"London";"United Kingdom";"35653";"879347453467"
1112;513;"DUANE";"TUBBS";"DUANE.TUBBS@sakilacustomer.org";1;"2006-02-14 22:04:37";"962 Tama Loop";"";"Yangor";"Nauru";"65952";"282667506728"
1113;514;"FRANKLIN";"TROUTMAN";"FRANKLIN.TROUTMAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1778 Gijn Manor";"Hubei";"Zaoyang";"China";"35156";"288910576761"
1114;515;"ANDRE";"RAPP";"ANDRE.RAPP@sakilacustomer.org";1;"2006-02-14 22:04:37";"568 Dhule (Dhulia) Loop";"Coquimbo";"Coquimbo";"Chile";"92568";"602101369463"
1115;516;"ELMER";"NOE";"ELMER.NOE@sakilacustomer.org";1;"2006-02-14 22:04:37";"1768 Udine Loop";"Battambang";"Battambang";"Cambodia";"32347";"448876499197"
1116;517;"BRAD";"MCCURDY";"BRAD.MCCURDY@sakilacustomer.org";1;"2006-02-14 22:04:37";"608 Birgunj Parkway";"Taipei";"Chungho";"Taiwan";"400";"627425618482"
1117;518;"GABRIEL";"HARDER";"GABRIEL.HARDER@sakilacustomer.org";1;"2006-02-14 22:04:37";"680 A Corua (La Corua) Manor";"Sivas";"Sivas";"Turkey";"49806";"158326114853"
1118;519;"RON";"DELUCA";"RON.DELUCA@sakilacustomer.org";1;"2006-02-14 22:04:37";"1949 Sanya Street";"Gumma";"Isesaki";"Japan";"61244";"132100972047"
1119;520;"MITCHELL";"WESTMORELAND";"MITCHELL.WESTMORELAND@sakilacustomer.org";1;"2006-02-14 22:04:37";"617 Klerksdorp Place";"Khanh Hoa";"Nha Trang";"Vietnam";"94707";"574973479129"
1120;521;"ROLAND";"SOUTH";"ROLAND.SOUTH@sakilacustomer.org";1;"2006-02-14 22:04:37";"1993 0 Loop";"Liaoning";"Yingkou";"China";"41214";"25865528181"
1121;522;"ARNOLD";"HAVENS";"ARNOLD.HAVENS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1176 Southend-on-Sea Manor";"Southern Tagalog";"Santa Rosa";"Philippines";"81651";"236679267178"
1122;523;"HARVEY";"GUAJARDO";"HARVEY.GUAJARDO@sakilacustomer.org";1;"2006-02-14 22:04:37";"600 Purnea (Purnia) Avenue";"Nghe An";"Vinh";"Vietnam";"18043";"638409958875"
1123;524;"JARED";"ELY";"JARED.ELY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1003 Qinhuangdao Street";"West Java";"Purwakarta";"Indonesia";"25972";"35533115997"
1124;525;"ADRIAN";"CLARY";"ADRIAN.CLARY@sakilacustomer.org";1;"2006-02-14 22:04:37";"1986 Sivas Place";"Friuli-Venezia Giuli";"Udine";"Italy";"95775";"182059202712"
1125;526;"KARL";"SEAL";"KARL.SEAL@sakilacustomer.org";1;"2006-02-14 22:04:37";"1427 Tabuk Place";"Florida";"Cape Coral";"United States";"31342";"214756839122"
1126;527;"CORY";"MEEHAN";"CORY.MEEHAN@sakilacustomer.org";1;"2006-02-14 22:04:37";"556 Asuncin Way";"Mogiljov";"Mogiljov";"Belarus";"35364";"338244023543"
1127;528;"CLAUDE";"HERZOG";"CLAUDE.HERZOG@sakilacustomer.org";1;"2006-02-14 22:04:37";"486 Ondo Parkway";"Benguela";"Benguela";"Angola";"35202";"105882218332"
1128;529;"ERIK";"GUILLEN";"ERIK.GUILLEN@sakilacustomer.org";1;"2006-02-14 22:04:37";"635 Brest Manor";"Andhra Pradesh";"Bhimavaram";"India";"40899";"80593242951"
1129;530;"DARRYL";"ASHCRAFT";"DARRYL.ASHCRAFT@sakilacustomer.org";1;"2006-02-14 22:04:37";"166 Jinchang Street";"Buenos Aires";"Ezeiza";"Argentina";"86760";"717566026669"
1130;531;"JAMIE";"WAUGH";"JAMIE.WAUGH@sakilacustomer.org";1;"2006-02-14 22:04:37";"958 Sagamihara Lane";"Mie";"Kuwana";"Japan";"88408";"427274926505"
1131;532;"NEIL";"RENNER";"NEIL.RENNER@sakilacustomer.org";1;"2006-02-14 22:04:37";"1817 Livorno Way";"Khanh Hoa";"Cam Ranh";"Vietnam";"79401";"478380208348"
1132;533;"JESSIE";"MILAM";"JESSIE.MILAM@sakilacustomer.org";1;"2006-02-14 22:04:37";"1332 Gaziantep Lane";"Shandong";"Binzhou";"China";"22813";"383353187467"
1133;534;"CHRISTIAN";"JUNG";"CHRISTIAN.JUNG@sakilacustomer.org";0;"2006-02-14 22:04:37";"949 Allende Lane";"Uttar Pradesh";"Amroha";"India";"67521";"122981120653"
1134;535;"JAVIER";"ELROD";"JAVIER.ELROD@sakilacustomer.org";1;"2006-02-14 22:04:37";"195 Ilorin Street";"Chari-Baguirmi";"NDjamna";"Chad";"49250";"8912935608"
1135;536;"FERNANDO";"CHURCHILL";"FERNANDO.CHURCHILL@sakilacustomer.org";1;"2006-02-14 22:04:37";"193 Bhusawal Place";"Kang-won";"Tonghae";"South Korea";"9750";"745267607502"
1136;537;"CLINTON";"BUFORD";"CLINTON.BUFORD@sakilacustomer.org";1;"2006-02-14 22:04:37";"43 Vilnius Manor";"Colorado";"Aurora";"United States";"79814";"484500282381"
1137;538;"TED";"BREAUX";"TED.BREAUX@sakilacustomer.org";1;"2006-02-14 22:04:37";"183 Haiphong Street";"Jilin";"Baicheng";"China";"69953";"488600270038"
1138;539;"MATHEW";"BOLIN";"MATHEW.BOLIN@sakilacustomer.org";1;"2006-02-14 22:04:37";"163 Augusta-Richmond County Loop";"Carabobo";"Valencia";"Venezuela";"33030";"754579047924"
1139;540;"TYRONE";"ASHER";"TYRONE.ASHER@sakilacustomer.org";1;"2006-02-14 22:04:37";"191 Jos Azueta Parkway";"Ruse";"Ruse";"Bulgaria";"13629";"932156667696"
1140;541;"DARREN";"WINDHAM";"DARREN.WINDHAM@sakilacustomer.org";1;"2006-02-14 22:04:37";"379 Lublin Parkway";"Toscana";"Livorno";"Italy";"74568";"921960450089"
1141;542;"LONNIE";"TIRADO";"LONNIE.TIRADO@sakilacustomer.org";1;"2006-02-14 22:04:37";"1658 Cuman Loop";"Sumatera Selatan";"Pangkal Pinang";"Indonesia";"51309";"784907335610"
1142;543;"LANCE";"PEMBERTON";"LANCE.PEMBERTON@sakilacustomer.org";1;"2006-02-14 22:04:37";"454 Qinhuangdao Drive";"Tadla-Azilal";"Beni-Mellal";"Morocco";"25866";"786270036240"
1143;544;"CODY";"NOLEN";"CODY.NOLEN@sakilacustomer.org";1;"2006-02-14 22:04:37";"1715 Okayama Street";"So Paulo";"So Bernardo do Campo";"Brazil";"55676";"169352919175"
1144;545;"JULIO";"NOLAND";"JULIO.NOLAND@sakilacustomer.org";1;"2006-02-14 22:04:37";"182 Nukualofa Drive";"Sumy";"Konotop";"Ukraine";"15414";"426346224043"
1145;546;"KELLY";"KNOTT";"KELLY.KNOTT@sakilacustomer.org";1;"2006-02-14 22:04:37";"390 Wroclaw Way";"Hainan";"Sanya";"China";"5753";"357593328658"
1146;547;"KURT";"EMMONS";"KURT.EMMONS@sakilacustomer.org";1;"2006-02-14 22:04:37";"1421 Quilmes Lane";"Ishikawa";"Kanazawa";"Japan";"19151";"135407755975"
